topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	326a963af19a76635928ea5259dd3024	Some questions that arise are : Why did these individuals regard the recreation of the same DNA to equate to the recreation of the same entity that had died ?	NoArgument	test
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	f022f48c1bb57250145e2ec0c92d0726	For example , some supporters of cloning point to the existence of naturally occurring identical twins as proof that we have little reason to worry about cloning .	Argument_for	val
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	0f097432196d7c32efc7911653ecf9a1	We will see that regardless of the definition that seems to be implied within the social concerns outlined below , there are legitimate counter arguments that weaken the claim that human reproductive cloning necessarily infringes human dignity .	Argument_for	train
cloning	http://www.humancloning.org/allthe.php	http://web.archive.org/web/20160502230820/http://www.humancloning.org:80/allthe.php	a4ccf517ef4c02f94bc004e30bf15de6	For this reason human cloning should be allowed .	NoArgument	test
cloning	http://nyln.org/10-chief-pros-and-cons-of-human-cloning	http://web.archive.org/web/20160429224414/http://nyln.org:80/10-chief-pros-and-cons-of-human-cloning	46c1144f0217d2b3dddc65c1c8de2652	It is possible that societal division will be created and it will be severe racism all over again .	Argument_against	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	a3f8e53ed41a2b675718ca82b5bb0120	If a family member is sick from a bad heart , and is close to death , you might think , If i clone her , I can take a heart from the clone , and put it in her .	Argument_for	val
cloning	http://occupytheory.org/advantages-and-disadvantages-of-cloning-animals/	http://web.archive.org/web/20160922232435/http://occupytheory.org/advantages-and-disadvantages-of-cloning-animals/	caecc3ec6f5fc327e57a60a447050a07	Discover the pros and cons of animal cloning , and decide if it ’s the best solution to today ’s decreasing number of certain animal species .	NoArgument	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	4ca42173275ded2f03398c462aca22a5	“ Cloning Animals is Unnatural , Unethical . ”	Argument_against	train
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	67dd14e25dfc75076e2003ac943cfd15	( 2 ) Cloning technology is not yet well developed .	Argument_against	train
cloning	http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	http://web.archive.org/web/20160810152428/http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	3ad74f6c2b8e48741ec1918cece3aab6	Follow us on social media	NoArgument	val
cloning	http://www.economist.com/node/1125284	http://web.archive.org/web/20160414100831/http://www.economist.com:80/node/1125284	f2f348d0da40ab17b999524a14cf12bd	Mr Bush has said he will sign the ban if it passes .	NoArgument	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	612f5d2fe812925b61e49089d0d58abc	Response 1 : Negative vs. positive right to procreate .	NoArgument	test
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	24db983e42023b6cf9c13db183e15040	This drops to 40 % among those who say religion is " fairly " important in their lives , and only 22 % among those who say religion is " very " important in their lives .	NoArgument	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	c7008ceaa14235e941ef43e4b196d5ba	The result is that the genes behave in ways that may lead to a difference in appearance .	NoArgument	test
cloning	http://www.ncbi.nlm.nih.gov/pubmed/7768443	http://web.archive.org/web/20160423123515/http://www.ncbi.nlm.nih.gov:80/pubmed/7768443	e3c4dd077cce16b252e3e8bc2a447ea3	Through genetic screens we are seeking to identify other functions that act upstream , downstream or in concert with dpp to mediate its signaling role .	NoArgument	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	016513650c1756ec8fa18612bb424e06	I believe that it is just a way of bettering our world .	Argument_for	train
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	d90d6492cbec183c4ad376343e284a91	Already stripped of its social function , the family would now be rendered biologically unnecessary , if not irrelevant " .	Argument_against	train
cloning	http://www.philforhumanity.com/Human_Cloning.html	http://web.archive.org/web/20161108064748/http://www.philforhumanity.com/Human_Cloning.html	e4ac575b21775bb08f147d5b4c388130	As you can see , I think each and every reason to ban human cloning was logically contradicted or challenged .	Argument_for	test
cloning	http://greengarageblog.org/16-important-pros-and-cons-of-cloning-humans	http://web.archive.org/web/20160420204715/http://greengarageblog.org:80/16-important-pros-and-cons-of-cloning-humans	8cb74aabfdc8db722684147c74bad2a3	By cloning humans , it will be possible for potential parents to actually choose particular traits for their children .	NoArgument	test
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	b7e9ba7643a7759e5c03791c9157374c	Many individuals regard the human embryo as a person with moral rights , and so they consider its destruction to be morally impermissible .	Argument_against	test
cloning	http://www.un.org/press/en/2005/ga10333.doc.htm	http://web.archive.org/web/20161107193827/http://www.un.org/press/en/2005/ga10333.doc.htm	ed92833916bf4783ecb5874241e2b457	The Declaration just adopted was not binding .	NoArgument	train
cloning	http://www.economist.com/node/1125284	http://web.archive.org/web/20160414100831/http://www.economist.com:80/node/1125284	b4a4b9696c4130fca844d8120bfaa367	Mr Bush has argued that it “ would contradict the most fundamental principle of medical ethics , that no human life should be exploited or extinguished for the benefit of another . ”	Argument_against	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	dfc0a5ebe3714d14222799216bd5f39d	Cloning is not to be equated with genetic modification or enhancement ( Wachbroit , 1997 ; Strong , 1998 ) .	NoArgument	test
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	befe06a64854ce31f76c6420afcdd791	What is new is that cloning would ensure that the new child is an appropriate match for the existing ailing person , since they would be genetically identical .	Argument_for	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	13cebd8f735f2c2f40e4c7457434cc22	First , efforts to genetically engineer or fully clone plant and animal species could result in lack of needed DNA diversity .	Argument_against	train
cloning	http://www.allaboutpopularissues.org/arguments-against-cloning-faq.htm	http://web.archive.org/web/20160411231217/http://www.allaboutpopularissues.org/arguments-against-cloning-faq.htm	1cc8de05f4cc835303520df855bec9ba	On the practical side , it is far easier to reproduce naturally than to create individuals through cloning .	Argument_against	train
cloning	http://nyln.org/10-chief-pros-and-cons-of-human-cloning	http://web.archive.org/web/20160429224414/http://nyln.org:80/10-chief-pros-and-cons-of-human-cloning	1d03231c61202a464591b07e0c24a15d	Potentially hastens recovery from traumatic injury .	Argument_for	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	01a4485fa70eef0d4b1acdd9aa1d135a	Several theologians have recognised that a child is a symbolic expression of the mutual love of its parents , and their hope for the future .	NoArgument	train
cloning	https://www.oo-software.com/en/disks-and-drives-to-backup-or-clone-the-pros-cons-and-differences	http://web.archive.org/web/20151104095008/http://www.oo-software.com:80/en/disks-and-drives-to-backup-or-clone-the-pros-cons-and-differences	af2af013858cd5304ab53d8e2d9531e1	The backup file can be compressed and so uses less space .	NoArgument	train
cloning	http://www.qcc.cuny.edu/SocialSciences/ppecorino/MEDICAL_ETHICS_TEXT/Chapter_13_Reproduction/Readings__Kass_Wisdom_of_Repugnance.htm	http://web.archive.org/web/20160503121518/http://www.qcc.cuny.edu:80/SocialSciences/ppecorino/MEDICAL_ETHICS_TEXT/Chapter_13_Reproduction/Readings__Kass_Wisdom_of_Repugnance.htm	4ded56c833beb084ff61ad6705a6e31c	Web Surfer 's Caveat : These are class notes , intended to comment on readings and amplify class discussion .	NoArgument	train
cloning	http://www.humancloning.org/allthe.php	http://web.archive.org/web/20160502230820/http://www.humancloning.org:80/allthe.php	a72a6fbf3860a1489218950f91c17ff3	A cure for baldness - From one of our readers : " But how about the possibility of using cloning technology to get more hair on a balding scalp .	Argument_for	test
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	7c93cd00df2238dc05771af11765c9d6	Why , for instance , protect habitat when a few cloned trophy specimens could be perpetuated in zoos ?	Argument_against	train
cloning	https://carm.org/cloning	http://web.archive.org/web/20140707214220/http://carm.org/cloning	c64e3f7693b3917f967a05b691e2cc63	There are grasses that send out shoots underground that form other identical plants .	NoArgument	train
cloning	http://greengarageblog.org/16-important-pros-and-cons-of-cloning-humans	http://web.archive.org/web/20160420204715/http://greengarageblog.org:80/16-important-pros-and-cons-of-cloning-humans	c70b9536a23fca337979f406a6ee2623	In fact , over 90 % of human cloning attempts have been labeled as “ failure ” , which means that the human DNA is only put at risk during the process .	Argument_against	test
cloning	http://www.resolve.org/about/the-stem-cell-and-cloning-debate.html	http://web.archive.org/web/20140705043631/http://www.resolve.org/about/the-stem-cell-and-cloning-debate.html	fb856ea6ddf3c85aa22733fa9776cb65	The decision represents essentially the most restrictive use of federal money the administration could have permitted , short of an outright ban , but the new policy veers away from Bush ’s previous outright opposition to federal support of this type of research .	NoArgument	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	42bca4b725f008c304da4f1ca9f8f1a0	The two Hitler 's would n't look anything like each other - our clone might be short and fat , tall and thin , excitable or calm , determined by what childhood he led .	NoArgument	train
cloning	http://www.bionews.org.uk/page_570135.asp	http://web.archive.org/web/20160401040156/http://www.bionews.org.uk/page_570135.asp	dd12162379a3b8ccfa82ad58ed784829	Accept Remind me Later	NoArgument	train
cloning	http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	http://web.archive.org/web/20160810152428/http://theconversation.com/dolly-the-sheep-and-the-human-cloning-debate-twenty-years-later-63712	ef717389052f303305750c345f010f93	In my view , which I ’ve defended in Humanity Enhanced and other publications , human cloning would not be a seriously worrying action if we could carry it out safely .	Argument_for	train
cloning	http://www.ttbook.org/book/moral-argument-human-cloning-genetic-enhancement	http://web.archive.org/web/20160707155358/http://www.ttbook.org/book/moral-argument-human-cloning-genetic-enhancement	68d04479744caf817400a609425e5678	But just because we can do it , should we ?	NoArgument	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	76303e9295fe9324320812c1cb981516	That is , the tacit premise is that there is some trait inherent in artificial ( i.e. , non-sexual ) conception that necessitates parents regarding their children as mere objects , and this trait is not found in “ natural ” conception .	Argument_against	train
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	5cdf174c2d05703614688de12f4b489d	The majority say it is one of many factors in their vote .	NoArgument	val
cloning	http://www.humancloning.org/allthe.php	http://web.archive.org/web/20160502230820/http://www.humancloning.org:80/allthe.php	ce077fdada2d40e94c24c66534b038b7	Worse , being infertile is often not considered a " real medical problem " and insurance companies and governments are not sympathetic .	NoArgument	test
cloning	http://bmcmedethics.biomedcentral.com/articles/10.1186/1472-6939-4-3	http://web.archive.org/web/20160322225739/http://bmcmedethics.biomedcentral.com:80/articles/10.1186/1472-6939-4-3	ae0415a17aec1b931d8e6208d0afb1a9	George Wright takes this idea to an extreme length by suggesting that reproductive cloning would actually promote human dignity by proving the inaccuracy of genetic determinism .	Argument_for	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	cd74e25a3c70dc3f561406aefd483093	The nuclear transfer technique that produced Dolly required 277 embryos , from which only one healthy and viable sheep was produced .	Argument_against	train
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	7ab8d392854ee9ead242e214bb6d4983	The term " clone " was coined by JBS Holdone , an eminent Scottish biologist and used in his speech titled " Biological Possibilities for the Human species of the next-Thons and Ten Years " in 1963 ( biological possibilities of the human species 10000de next year ) .	NoArgument	train
cloning	http://www.allaboutpopularissues.org/arguments-against-cloning-faq.htm	http://web.archive.org/web/20160411231217/http://www.allaboutpopularissues.org/arguments-against-cloning-faq.htm	f37b558686addd178fd114e3bc2c8cbc	ANSWER : There are plenty of arguments against cloning - especially against cloning humans - ranging from scientific issues , to the practicality of cloning , to religious objections .	Argument_against	val
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	bb91b64b01ff4aa48690bc0cfc3b57c1	Hence , limiting access to certain types of assisted reproductive technologies to an otherwise infertile couple would not necessarily infringe on their ( negative ) right to procreate ( Courtwright and Doron , 2007 ) .	NoArgument	test
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	cb31b48cdbbb05cf84116353ef513588	Many people think that these clones will have the same characteristics / personalities as the person cloned .	NoArgument	train
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	61737d5082c0bc2684f0426c87172c35	A substantial minority of Americans , however , feel human cloning will be commonplace by 2025 .	NoArgument	train
cloning	http://www.debate.org/opinions/is-human-cloning-wrong	http://web.archive.org/web/20160512210343/http://www.debate.org:80/opinions/is-human-cloning-wrong	3b7d2a244aff5d6b0e8f15931506185b	The clone may also face emotional difficulties that could get in the way of living a normal life .	Argument_against	train
cloning	http://www.livescience.com/34487-human-cloning-stem-cell-ethics.html	http://web.archive.org/web/20160505060137/http://www.livescience.com:80/34487-human-cloning-stem-cell-ethics.html	f82046b5b4f3e6fd0a388dc28827c864	An embryonic clone is a different story .	NoArgument	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	d21a420832b119fcbb89ef4d26ee7b39	And yet there is widespread agreement as to the rightness of therapeutic cloning . "	Argument_for	train
cloning	http://healthresearchfunding.org/pros-cons-human-cloning/	http://web.archive.org/web/20161020144653/http://healthresearchfunding.org/pros-cons-human-cloning/	60d8e8cef0496d2b82ccd4d7df717fbc	This creates mutations and defective genes , but these could be eliminated thanks to the cloning of healthy human cells .	Argument_for	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	06ab9fc87e4b5708badd753a3ae5a1c6	When scientists wish to replicate a specific gene to facilitate more thorough study , molecular cloning is implemented in order to generate multiple copies of the DNA fragment of interest .	Argument_for	test
cloning	https://www.ethicalrights.com/submissions/cloning-and-embryonic-stem-cells/51-a-rebuttal-of-arguments-against-human-cloning	http://web.archive.org/web/20160408142441/http://www.ethicalrights.com:80/submissions/cloning-and-embryonic-stem-cells/51-a-rebuttal-of-arguments-against-human-cloning	14397a43ce96c4f9c33c284979ca2fe7	If any technology is unsafe , it should not be permitted until the safety risks are managed .	Argument_against	val
cloning	http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	http://web.archive.org/web/20161021001343/http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	0af8b69de446e65f7ea7324bc700d499	One of the reasons for the differing opinions people have about reproductive cloning is the complexity of the issue itself .	NoArgument	train
cloning	http://www.geneticsandsociety.org/article.php?id=282	http://web.archive.org/web/20160501160028/http://www.geneticsandsociety.org:80/article.php?id=282	3b9b7df1d0065daabaa6b614f986ef8b	At least 95 % of mammalian cloning experiments have resulted in failures in the form of miscarriages , stillbirths , and life-threatening anomalies ; some experts believe no clones are fully healthy .	Argument_against	test
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	a12d9ac5492d0647901589ddd5eab618	The only ones out there who think we do n't are the theists , whose ideological basis is that they are slaves anyway to some invisible master .	NoArgument	train
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	369ac7bc4d2fd77d4e4ee9be964794e1	Americans remain more upbeat about current conditions than they are about the outlook for the economy .	NoArgument	train
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	00ca4c975c5a0ff906b81dadab36f009	Even if a few cloned babies are born apparently normal we will have to wait up to 20 years to be sure they are not going to have problems later - for example growing old too fast .	Argument_against	train
cloning	http://nlcatp.org/top-9-pros-and-cons-of-cloning-humans/	http://web.archive.org/web/20160417002039/http://nlcatp.org:80/top-9-pros-and-cons-of-cloning-humans/	08db047c70758bb9d3338c4a9dde97c2	This means that sex , eye color and other traits can be chosen and not left up to chance .	Argument_for	train
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	268eec3fb145fb09236f67ad6c4ee41d	Parents with a child affected by a disease like leukemia may wish to clone that child in order to provide the affected child with genetically matched cord blood or bone marrow for transplantation .	Argument_for	val
cloning	http://www.gallup.com/poll/5098/americans-oppose-idea-human-cloning.aspx	http://web.archive.org/web/20151022115652/http://www.gallup.com:80/poll/5098/americans-oppose-idea-human-cloning.aspx	f2f4efece30042c38f6e63f1603feb61	The latest rating is still lower than the 76 % in early 2014 .	NoArgument	train
cloning	http://www.geneticsandsociety.org/article.php?id=282	http://web.archive.org/web/20160501160028/http://www.geneticsandsociety.org:80/article.php?id=282	d4ac90f3b6565377d40db93a6b653eab	This will be true only if we allow it to be true .	NoArgument	test
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	e40194ec605870beca25d9dc4bef47fc	In their 1997 paper , Ian Wilmut and his team described how they created 277 cloned sheep embryos ; 90 percent of them failed to develop long enough to be implanted in a womb ; Dolly was the only sheep to be born .	Argument_against	train
cloning	http://www.endanimalcloning.org/ethics.shtml	http://web.archive.org/web/20160510100855/http://www.endanimalcloning.org:80/ethics.shtml	aca25d53903ad1e4458a2d65e43a245c	Cloning promotes the objectification and commodification of animals , treating these living sentient beings as mere machines for human manufacture .	Argument_against	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	7510bf3a36b480b7dffb19e537beee4e	The grieving father ’s letter maintained that he would never “ give up on my child ” , and that the way he would achieve this is to “ give his DNA – his genetic make-up – a chance . ”	Argument_for	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	75caab2b7a51f58c492853c34aeb6f19	All you people who quote the Bible say it is wrong but we must advance .	Argument_for	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	c3d809038b20addb8eab8c7b1d75d302	Interestingly enough , however , a few minutes into the program , the narrator , speaking over a picture of two identical cows , says : “ But even if a clone person is created , that does n’t mean it would be an exact copy of the original . ”	NoArgument	test
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	4290fb5d358cd3bd73c053ad198f844a	Cloned plants also are more predictable , which could help save millions of dollars in farming costs , and plants near extinction could be saved through the right cloning programs .	Argument_for	val
cloning	http://vgavirginia.org/10-therapeutic-cloning-pros-and-cons	http://web.archive.org/web/20161023121212/http://vgavirginia.org/10-therapeutic-cloning-pros-and-cons	fbd74f210f962162e8592b9a794095a4	Therapeutic cloning does n’t create identical humans .	NoArgument	train
cloning	http://www.bionews.org.uk/page_570135.asp	http://web.archive.org/web/20160401040156/http://www.bionews.org.uk/page_570135.asp	8059b0daf96295fc37817eb254673fd9	Public opinion has always been squarely opposed to cloning-to-produce children , though some academics have defended cloning as an exercise of radical reproductive autonomy .	NoArgument	train
cloning	http://nlcatp.org/top-9-pros-and-cons-of-cloning-humans/	http://web.archive.org/web/20160417002039/http://nlcatp.org:80/top-9-pros-and-cons-of-cloning-humans/	8d473b436a1e67bd17064ac42ae10f6e	Through therapeutic cloning treating various diseases and disorders can be done by replacing damaged organs and tissues within the body .	Argument_for	train
cloning	http://www.geneticsandsociety.org/article.php?id=282	http://web.archive.org/web/20160501160028/http://www.geneticsandsociety.org:80/article.php?id=282	b72f210c2fbe74c63677130b81c7839d	Cloned children would unavoidably be raised " in the shadow " of their nuclear donor , in a way that would strongly tend to constrain individual psychological and social development .	Argument_against	test
cloning	http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	http://web.archive.org/web/20160913010551/http://www.thenewatlantis.com/publications/part-two-the-case-against-cloning-to-produce-children	4c8bae0abfed2dab127f471383437174	Public opinion polls have shown consistent and overwhelming opposition to the idea of using cloning to create children .	Argument_against	train
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	d21806b63ce7152f206b827d4ac32bbf	So far , experiments were undertaken with five species of animals and the high rate of failure has given rise to many questions about human cloning success .	Argument_against	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	5ae23b72ca5db2fd1b1102611b96637a	Some have argued that , on the contrary , a cloned child would feel even closer to the parent from whom she was cloned , given that they would share all their genetic information , rather than just half ( Pence , 2008 ) .	Argument_for	train
cloning	http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	http://web.archive.org/web/20150914201115/http://debatepedia.idebate.org/en/index.php/Debate:_Ban_on_human_reproductive_cloning	cc2f3f7ae68698a3f45a5efa4ad7f066	Similar to clones possessing the genetic code of their parent , so too do normal ordinary children .	Argument_for	val
cloning	http://www.chsjournal.org/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	http://web.archive.org/web/20160504033631/http://www.chsjournal.org:80/archive/vol37-no3-2011/for-practitioner/ethical-considerations-on-human-cloning	d91cb042fdc76b927451d36548160766	Potential risks or disadvantages : cloning creates identical genes .	Argument_against	train
cloning	http://www.iep.utm.edu/cloning/	http://web.archive.org/web/20160908035543/http://www.iep.utm.edu/cloning/	b8973abdf0355a2b88175b3dbe86a084	Even attempting to perfect human reproductive cloning would entail a trial and error approach that would lead to the destruction of many embryos , and may produce severely disabled children before a healthy one is born .	Argument_against	test
cloning	http://www.debate.org/opinions/is-human-cloning-wrong	http://web.archive.org/web/20160512210343/http://www.debate.org:80/opinions/is-human-cloning-wrong	e96f177ac2d2e8746efcfe48990c0bff	Like if a scientist was on the verge of finding a cure for a deadly disease and then the scientist got a tumor and had like 3 months to live .	Argument_for	train
cloning	http://www.un.org/press/en/2005/ga10333.doc.htm	http://web.archive.org/web/20161107193827/http://www.un.org/press/en/2005/ga10333.doc.htm	09da6a88b116b4e7f626e0eba7f68eec	Libya ’s representative congratulated the international community for adopting the Declaration , which was a step forward in the process towards a future convention to ban all forms of human cloning .	Argument_against	train
cloning	http://www.globalchange.com/noclones.htm	http://web.archive.org/web/20160510033753/http://www.globalchange.com:80/noclones.htm	b143d15201144260c82a5b56e2962143	.... really ..... Why would we even need armies then .	NoArgument	train
cloning	http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	http://web.archive.org/web/20160827143433/http://www.wisegeek.com/what-are-the-pros-and-cons-of-cloning.htm	3c854f2bab342b9c67d3e37affc9dba0	And some people ask me , ' then why do people die ' , ' why do we have devastating tragedies to the human race ?	NoArgument	train
cloning	http://greengarageblog.org/16-important-pros-and-cons-of-cloning-humans	http://web.archive.org/web/20160420204715/http://greengarageblog.org:80/16-important-pros-and-cons-of-cloning-humans	5d34e65bf18e1cb72945cbd5674d2fb5	Since religion often comes into play with regards to this controversial matter , there emerge very passionate opinions that are not necessarily based on facts , but rather emotional .	NoArgument	test
cloning	https://blog.udemy.com/pros-and-cons-of-cloning/	http://web.archive.org/web/20151010222909/https://blog.udemy.com/pros-and-cons-of-cloning/	b5c295c9fd4aa9a7483f89f08819b2b2	Along with the ability to clone desired traits , there could be the possibility of people deliberately reproducing undesired traits .	Argument_against	test
cloning	http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	http://web.archive.org/web/20161021001343/http://connectusfund.org/15-pivotal-pros-and-cons-of-reproductive-cloning	03406bf48ddbebb8b8a6c551260e7ccc	Needless to say , artificial cloning is something that you can easily understand or explain .	NoArgument	train
cloning	http://www.livescience.com/34487-human-cloning-stem-cell-ethics.html	http://web.archive.org/web/20160505060137/http://www.livescience.com:80/34487-human-cloning-stem-cell-ethics.html	8198541fbbdbefbd9e62b665854c4158	Stephanie hails from East Tennessee , the global center for salamander diversity .	NoArgument	train
cloning	http://www.conserve-energy-future.com/pros-and-cons-of-genetic-engineering.php	http://web.archive.org/web/20160507032151/http://www.conserve-energy-future.com:80/pros-and-cons-of-genetic-engineering.php	d8dadd52e15096524fde6bf0f1e4e6d7	However , with genetic engineering , we would no longer have to worry .	NoArgument	train
cloning	http://www.thepublicdiscourse.com/2015/09/15637/	http://web.archive.org/web/20160502083501/http://www.thepublicdiscourse.com:80/2015/09/15637/	c5342d976c5cc6142f2d8e8af1d7d5f2	But we should not forget that cloning-for-biomedical-research is already at the bottom of the slippery slope — it is an act of deliberately creating human beings solely so that they can be destroyed for the benefit of others .	Argument_against	train
cloning	http://www.nopetcloning.org/	http://web.archive.org/web/20160506183932/http://www.nopetcloning.org:80/	f72385620909740df733787c48cba0d9	One clone of a male donor was actually born female ( we still have no good explanation for how that happened ) . "	NoArgument	train
