topic	retrievedUrl	archivedUrl	sentenceHash	sentence	annotation	set
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	20305bd18748b9af90b845cc75bd5f9b	The problem which has been the focus of much attention by French researchers , is that ORNL ’s single fluid MSBR had a safety flaw in the ORNL one fluid design that if not corrected , could cause loss of control in the ORNL designed one fluid MSBR .	Argument_against	val
nuclear energy	http://www.conserve-energy-future.com/pros-and-cons-of-nuclear-energy.php	http://web.archive.org/web/20160718063846/http://www.conserve-energy-future.com:80/pros-and-cons-of-nuclear-energy.php	ca47e5d36a2028d0424aa1167184b01d	Low Operating Costs : Nuclear power produces very inexpensive electricity .	Argument_for	test
nuclear energy	http://www.nytimes.com/2012/02/26/opinion/sunday/sunday-dialogue-nuclear-energy-pro-and-con.html	http://web.archive.org/web/20170128194758/http://www.nytimes.com/2012/02/26/opinion/sunday/sunday-dialogue-nuclear-energy-pro-and-con.html	2d5e9d35a7c2402ebd77e71a7d14aad4	They cost less and do n’t generate waste that remains dangerously radioactive for thousands of years .	Argument_against	train
nuclear energy	http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy	http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy	6d2ec8ebf4afe738ca7f510a3d0f024f	However , nuclear power plants are not much of an improvement over conventional coal-burning power plants despite claims that nuclear is the ‘ clean air energy . ’	Argument_against	train
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	2a33d6f59cc2bdb5321c3aa09d9b3b78	Fourteen per cent of respondents would like to see nuclear power " increase a lot " .	NoArgument	test
nuclear energy	http://www.globalresearch.ca/reject-nuclear-power-heres-why/5321374	http://web.archive.org/web/20170201015432/http://www.globalresearch.ca/reject-nuclear-power-heres-why/5321374	3480cf5be5fd73f3725c073b2f88c857	The UK government has said it will not subsidies new nuclear power stations .	NoArgument	train
nuclear energy	http://www.slate.com/articles/health_and_science/the_green_lantern/2010/07/the_nuclear_option.html	http://web.archive.org/web/20160608110749/http://www.slate.com:80/articles/health_and_science/the_green_lantern/2010/07/the_nuclear_option.html	b1fd28597ee8f6a00fb2c4c5f457b4e4	Take water use , for example .	NoArgument	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	41e4cce76d99e5a8b23fa3ab0d64120b	At that point , the facts be damned , you ’ll never get through to them .	NoArgument	val
nuclear energy	http://www.triplepundit.com/special/energy-options-pros-and-cons/nuclear-energy-pros-and-cons/	http://web.archive.org/web/20160802090500/http://www.triplepundit.com:80/special/energy-options-pros-and-cons/nuclear-energy-pros-and-cons	a3bd497e14192de732f4914724bdf539	If the USA would go nuclear it would have to build thousands of nuclear power plants , how can you call that centralized ?	Argument_against	test
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	3278327e276821adbc7fddbcfe074452	It estimated an average of 1.8 million lives saved worldwide by the use of nuclear power instead of fossil fuels between 1971 and 2009 .	Argument_for	train
nuclear energy	http://www.conserve-energy-future.com/pros-and-cons-of-nuclear-energy.php	http://web.archive.org/web/20160718063846/http://www.conserve-energy-future.com:80/pros-and-cons-of-nuclear-energy.php	4b13892738717f09678718ff606e6ad2	If these weapons go into the wrong hands , that could be the end of this world .	Argument_against	test
nuclear energy	http://timeforchange.org/pros-and-cons-of-nuclear-power-and-sustainability	http://web.archive.org/web/20160707092634/http://timeforchange.org:80/pros-and-cons-of-nuclear-power-and-sustainability	664b7be4111875ca2983a6c72a7675f3	Such a terrorist act would have catastrophic effects for the whole world .	Argument_against	test
nuclear energy	http://www.sciencemag.org/news/2017/02/nuclear-power-industry-revamps-climate-pitch-trump-era	http://web.archive.org/web/20170209230327/http://www.sciencemag.org/news/2017/02/nuclear-power-industry-revamps-climate-pitch-trump-era	a9889946d583854d1dea92e6c1e1cebd	" Nuclear energy will serve those priorities well . "	Argument_for	train
nuclear energy	http://www.fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html	http://web.archive.org/web/20170118021822/http://fukushimawatch.com/2015-11-30-six-reasons-to-oppose-nuclear-power.html	a78fadea71196ba08403a078061d6501	Power plants cost roughly $ 7.9 billion to build .	NoArgument	test
nuclear energy	https://en.wikipedia.org/wiki/Campaign_Against_Nuclear_Energy	http://web.archive.org/web/20161110052015/https://en.wikipedia.org/wiki/Campaign_Against_Nuclear_Energy	e858bb56c4c0c4a4a6e87df96111185c	I have been grossly disappointed with the attitude of the government on uranium mining .	NoArgument	test
nuclear energy	http://caselaw.findlaw.com/us-supreme-court/460/766.html	http://web.archive.org/web/20160910183256/http://caselaw.findlaw.com/us-supreme-court/460/766.html	f0389e9e110f21c1ba401274f8d70624	On the contrary , NEPA is not directed at the effects of past accidents and does not create a remedial scheme for past federal actions .	NoArgument	train
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	a19d9f83111d73df86ef690135be398a	For example in that year the Australian Railways Union called a one-day strike over the issue .	NoArgument	train
nuclear energy	http://www.france24.com/en/20161127-switzerland-nuclear-energy-swiss-referendum-reject-speedy-exit-atomic-power	http://web.archive.org/web/20170220101124/http://www.france24.com/en/20161127-switzerland-nuclear-energy-swiss-referendum-reject-speedy-exit-atomic-power	b62ac5770c31965d11f3238e6f795a6c	“ We ’re very happy Swiss voters are giving such an explicit result , ” said Heinz Karrer , a former head of the utility Axpo and current president of the pro-business group Economiesuisse , in an interview on state-run television SRF .	NoArgument	train
nuclear energy	http://www.cnbc.com/2014/04/24/nuclear-energy-tries-to-win-over-environmental-skeptics.html	http://web.archive.org/web/20160423080532/http://www.cnbc.com/2014/04/24/nuclear-energy-tries-to-win-over-environmental-skeptics.html	f00e2fb206ccf971e992fdd87fc7e781	The U.S. , which has an infrastructure built around uranium , has been reluctant to embrace unproven technology like small reactors and thorium mining .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	d8099bcac99e1a644ed95b51f9868332	Advocacy from people like Mays , who resorts to calling people who do n’t share his particular technological affiliation “ stupid , ” will not help .	NoArgument	val
nuclear energy	http://www.environmentalscience.org/nuclear-power-facts	http://web.archive.org/web/20160123173345/http://www.environmentalscience.org:80/nuclear-power-facts	223925ee82b9588492cba0a40e1b4574	However , they are essential to Russian cross-arctic commerce .	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	42cb536395721d046cff1632efcbef06	I have never received a response , even from a senator who has an engineering degree and is fully capable of understanding the nuclear imperative .	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	7e118afd08a14a9c794ad97b787e5c42	Interestingly I receive little push back .	NoArgument	val
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	3f2fbb6c1f47561b9bc7205abdf3aacb	Consider the positions of Ed Markey , and socialist Bernie Sanders and compare that to Lamar Alexander ( Harry Reid and Obama got Yucca Mt. shutdown ) .	NoArgument	train
nuclear energy	http://www.abc.net.au/btn/story/s4178056.htm	http://web.archive.org/web/20160622214133/http://www.abc.net.au:80/btn/story/s4178056.htm	e35a39e2105c06905318eb411911e22a	It will be secure and not harm anyone and it will save us fortunes .	Argument_for	train
nuclear energy	http://www.wsj.com/articles/SB121432182593500119	http://web.archive.org/web/20160829075722/http://www.wsj.com/articles/SB121432182593500119	f4a1d0130dcbd409dbe59652abe84ef1	Interest in nuclear power is heating up , as the hunt intensifies for " green " alternatives to fossil fuels like coal and natural gas .	NoArgument	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	df3b0379998d1b9fdcfd23eee0f0a2c0	The question is whether that zone is , in fact , dangerous or a “ dead zone , ” permanent or otherwise .	NoArgument	train
nuclear energy	https://futurism.com/theres-no-argument-against-nuclear-power/	http://web.archive.org/web/20170128234253/https://futurism.com/theres-no-argument-against-nuclear-power/	991c239491b371f04d7be295374c1ad7	The number of SMRs to be installed would depend on the power needs of the community or facility .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	dfbcba1faeb298df72771c3147a1f7a8	Why else would they , if of liberal persuasion , maintain a silence in the face of the demeaning insult and crass derision offered by two or three of your contributers to this comment section ?	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	06b07b135fbc3c7152811cdd6ab3203c	I have written to several senators and representatives pointing out the need to use nuclear power as the principal sources of power to replace fossil fuels .	Argument_for	train
nuclear energy	http://www.triplepundit.com/special/energy-options-pros-and-cons/nuclear-energy-pros-and-cons/	http://web.archive.org/web/20160802090500/http://www.triplepundit.com:80/special/energy-options-pros-and-cons/nuclear-energy-pros-and-cons	f5d59088f68eb5839b8c50ad2573ce2d	Like geothermal , it depends alot on the area .	NoArgument	test
nuclear energy	http://www.abc.net.au/btn/story/s4178056.htm	http://web.archive.org/web/20160622214133/http://www.abc.net.au:80/btn/story/s4178056.htm	e736ba334e7648690352608d9a999b5b	Well that will be a while we have 1/3 of all the uranium in the world .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	9638f2e04502ee2e5df201021af05ae9	Do we really want to emulate that approach to reality ?	NoArgument	train
nuclear energy	http://www.france24.com/en/20161127-switzerland-nuclear-energy-swiss-referendum-reject-speedy-exit-atomic-power	http://web.archive.org/web/20170220101124/http://www.france24.com/en/20161127-switzerland-nuclear-energy-swiss-referendum-reject-speedy-exit-atomic-power	eda6d371ce38a994855cea9db1de16f4	Enter your email address to get a new one .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	599e7694088730e52be78c5f2317d70c	On the other hand , I have also made the same point about Republican administrations that you have .	NoArgument	train
nuclear energy	http://alternativeenergy.procon.org/view.answers.php?questionID=001270	http://web.archive.org/web/20150209215255/http://alternativeenergy.procon.org/view.answers.php?questionID=001270	bd4764f51a0a6bbb652c874e42e97e19	The US Nuclear Regulatory Commission ( NRC ) regulates the commercial and institutional uses of nuclear energy , including nuclear power plants .	NoArgument	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	8427ed00c4f898885a94ea10867de503	The implication being that somehow “ the right ” is more pro nuclear than “ the left ” .	NoArgument	train
nuclear energy	https://www.cleanenergywire.org/factsheets/history-behind-germanys-nuclear-phase-out	http://web.archive.org/web/20170208214332/https://www.cleanenergywire.org/factsheets/history-behind-germanys-nuclear-phase-out	3752ce2d312829916b2a3bfc484e1bac	I n the United States , all of the 100 operational commercial reactors ( producing 19 percent of the total electric energy generation in 2013 ) were built before 1990 .	NoArgument	train
nuclear energy	http://www.world-nuclear.org/information-library/current-and-future-generation/the-nuclear-debate.aspx	http://web.archive.org/web/20160716223743/http://www.world-nuclear.org:80/information-library/current-and-future-generation/the-nuclear-debate.aspx	67941c0082efdd718886ff24506548e9	Iran has failed to convince anyone that its formerly clandestine enrichment program has anything to do with its nuclear power reactor under construction ( which will be fuelled by Russia ) , and North Korea has no civil reactor program .	NoArgument	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	180246ed56b33ea79772a18c3d8bdce1	That seems to be a favorite “ contribution ” of yours .	NoArgument	train
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	ee9175e27ac813e5bf528d3d12636c55	Masculine rationality also endorses the separation of the intellect and the emotions - the intellect being seen as superior - and the idea of emotional neutrality towards objects of study .	NoArgument	train
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	a45e0d7b50bf7804e222b0d67e7ecf5f	Shortly after this in 1990 , Dubin and Rothwell were the first to estimate the value to the U.S. nuclear industry of the limitation on liability for nuclear power plants under the Price Anderson Act .	Argument_for	train
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	f24d31125c050280e71b43bae4d2f200	The main authors are Jill Bowling , Brian Martin , Val Plumwood and Ian Watson , with important contributions from Ray Kent , Basil Schur and Rosemary Walters .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	68493a28d43daeb12623d085e6c8d632	An egregious example is the often repeated — by Caldicott , Gundersen and Hunziker — number of 1 million deaths as a direct result of Chernobyl .	Argument_against	val
nuclear energy	http://caselaw.findlaw.com/us-supreme-court/460/766.html	http://web.archive.org/web/20160910183256/http://caselaw.findlaw.com/us-supreme-court/460/766.html	d4e4dc725b604a8e119462ae41c64a8a	The gravity of harm does not change its character .	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	fc58fd13ff5876394a0f0ad32b5b0626	The result is that the vast majority of voters are not even aware that different types of nuclear reactor are possible , some types of which would eliminate or greatly reduce the legitimate objections to our current LWR technology .	Argument_for	train
nuclear energy	http://www.france24.com/en/20161127-switzerland-nuclear-energy-swiss-referendum-reject-speedy-exit-atomic-power	http://web.archive.org/web/20170220101124/http://www.france24.com/en/20161127-switzerland-nuclear-energy-swiss-referendum-reject-speedy-exit-atomic-power	050a2624ce00d132e40bde229c308acb	Your existing password has not been changed .	NoArgument	train
nuclear energy	http://www.world-nuclear.org/information-library/current-and-future-generation/the-nuclear-debate.aspx	http://web.archive.org/web/20160716223743/http://www.world-nuclear.org:80/information-library/current-and-future-generation/the-nuclear-debate.aspx	9d05b2d36e4d2b927a751644276090be	Uranium enrichment plants are major emitters of chemicals which damage the ozone layer , specifically CFC-114 ( Freon ) used as coolant .	Argument_against	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	63bac489536c828a7ac61090f9add008	LNT support is general among people with no knowledge of the cost of regulation , or risk analysis .	NoArgument	val
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	4520000b39c29e4893e4d2bac6b60986	Liberals who reflexively oppose “ the establishment ” should have noticed this by now . ]	NoArgument	train
nuclear energy	https://www.scientificamerican.com/article/nuclear-power-must-make-a-comeback-for-climate-s-sake/	http://web.archive.org/web/20160408025329/http://www.scientificamerican.com:80/article/nuclear-power-must-make-a-comeback-for-climate-s-sake/	be1463057814d83d17e070cca7158a46	The technologies for this transformation -- wind , water and solar energy -- already exist , he said .	Argument_against	train
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	537b11e4dec6be50ea2d9f788ba2bf61	With the 1970s , the situation began to change .	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	e34130475b66e4eb017d318d3f591114	Having studied many reports and original ORNL documents regarding LFTR , it turns out that LFTR is truly dreadful technology .	Argument_against	train
nuclear energy	http://www.conserve-energy-future.com/pros-and-cons-of-nuclear-energy.php	http://web.archive.org/web/20160718063846/http://www.conserve-energy-future.com:80/pros-and-cons-of-nuclear-energy.php	47c624096ee771794db4b6cdccd8cc0c	High Cost : At present , the nuclear business let waste cool for a considerable length of time before blending it with glass and putting away it in enormous cooled , solid structures .	Argument_against	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	46cb5ab624f9242364c825807498fc57	What do we have to argue about ?	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	82be1d2368c3e59f44bf304cd978b561	On the question of nuclear energy and other issues , all too often the left takes its position on the basis of who advocates or opposes it .	NoArgument	train
nuclear energy	http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy	http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy	00f7ae9522c6bdc39b5257dd244f8964	April 18th , 2006 - " Moore turns to the question of whether nuclear power can be diverted to make nuclear weapons , and to his credit calls it ' the most serious issue associated with nuclear energy . '	Argument_against	train
nuclear energy	http://isreview.org/issue/77/case-against-nuclear-power	http://web.archive.org/web/20160502145050/http://isreview.org:80/issue/77/case-against-nuclear-power	084dcf86df61404f4470e7de68fce2f6	Because it ’s already happened ; the 1906 earthquake that tore apart San Francisco was measured at 8.3 .	NoArgument	train
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	87c3aea0d41f86dc1441f8afd33ea05b	This mobilisation was on behalf of the state , for the express purpose of war .	NoArgument	train
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	858dde1cdfe60b8f0ddb6c9549f35683	Also that year , the American Cancer Society investigated cancer clusters around nuclear plants and concluded no link to radiation noting that cancer clusters occur regularly due to unrelated reasons .	Argument_for	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	a3d5c93d18c721ffbf61d22a9b65f7fd	Unlike others here , my brain does allow me to ignore the “ chaff ” .	NoArgument	train
nuclear energy	http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy	http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy	ac6815349d5f6dc700d4281b0bead2de	Taking into account the carbon-equivalent emissions associated with the entire nuclear life cycle , nuclear plants contribute significantly to climate change and will contribute even more as stockpiles of highgrade uranium are depleted . "	Argument_against	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	e8f272330f885a6197a825921460586c	Reprocessing by pure fluorine volatility ( FREGATE from Russia + Techeceslovacia ) gives similar , maybe slightly lower cost estimates .	NoArgument	train
nuclear energy	http://alternativeenergy.procon.org/view.answers.php?questionID=001270	http://web.archive.org/web/20150209215255/http://alternativeenergy.procon.org/view.answers.php?questionID=001270	8feefef1588d448d0e74e7243429594d	Efforts to ensure that nuclear power plants maintain this safety record are constantly emphasized , and the record compares favorably with all other ways of making electricity . ”	Argument_for	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	0ed598c9967ecf9df746a754f1d24f47	When posing a question such as I quote above , the ranks become silent .	NoArgument	train
nuclear energy	http://www.beyondnuclear.org/nuclear-power/2009/6/4/the-argument-against-nuclear-power.html	http://web.archive.org/web/20130629174125/http://www.beyondnuclear.org:80/nuclear-power/2009/6/4/the-argument-against-nuclear-power.html	086f92dfa4ffbb48754c75aa03855e4f	There is no operating repository site anywhere in the world for high-level radioactive waste .	Argument_against	val
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	b6a431bbc074e82d4a18324a53eecc2f	A critical element necessary to the success of any of these methods is the mobilisation of a large section of the public against uranium mining .	NoArgument	train
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	d6c299815f4e9341db64ba1e4d858581	Most believe that boosting energy efficiency and renewable energy can meet their needs .	Argument_for	train
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	c77b579a67dc72c77440b7707080aeb3	36 percent of respondents wanted to phase-out nuclear power , up from 15 percent two years previous .	Argument_against	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	d353e0eab79fad98e4b2d9e8142e6b78	Guanine has an affinity for Cytosine , and Adenine has an affinity for Thymine .	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	987826d0b78d93d3dca808ed331d170c	Do n’t we at the very least risk putting off implementation of programs that will greatly improve our planet until it is to late or very difficult at best to reverse the effects of continued population growth and the negatives associated with this growth .	Argument_for	train
nuclear energy	http://www.abc.net.au/btn/story/s4178056.htm	http://web.archive.org/web/20160622214133/http://www.abc.net.au:80/btn/story/s4178056.htm	c0c809ae43c71643a84fa83d9685411f	It also helps people have more energy to power their homes .	Argument_for	train
nuclear energy	https://www.uow.edu.au/~bmartin/pubs/86sa.html	http://web.archive.org/web/20160623054516/http://www.uow.edu.au:80/~bmartin/pubs/86sa.html	0d44f34ec290c39f60725f22bc607571	For small activist groups lobbying is useful only if it appears to be backed up by politically visible mass concern or mass action .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	21c8ed0d9f8ec17f8b46ff909f5918c0	We do , on occasion , find comments that are so valuable we obtain permission and elevate them to front page posts to begin new discussion threads .	NoArgument	val
nuclear energy	http://www.conserve-energy-future.com/pros-and-cons-of-nuclear-energy.php	http://web.archive.org/web/20160718063846/http://www.conserve-energy-future.com:80/pros-and-cons-of-nuclear-energy.php	74affeb7a405ea29b8c4f6562514364a	With nuclear power plants , carbon emissions are insignificant .	Argument_for	test
nuclear energy	http://www.conserve-energy-future.com/pros-and-cons-of-nuclear-energy.php	http://web.archive.org/web/20160718063846/http://www.conserve-energy-future.com:80/pros-and-cons-of-nuclear-energy.php	1d549819434afc66a0c9ca8e6affc5ba	The amount of fuel required by nuclear power plant is comparatively less than what is required by other power plants as energy released by nuclear fission is approximately ten million times greater than the amount of energy released by fossil fuel atom .	Argument_for	test
nuclear energy	http://alternativeenergy.procon.org/view.answers.php?questionID=001270	http://web.archive.org/web/20150209215255/http://alternativeenergy.procon.org/view.answers.php?questionID=001270	2d4671fa92e64ffa2e32613057749049	In 2 out of 3 melt-downs there would be no deaths , in 1 out of 5 there would be over 1,000 deaths , and in 1 out of 100,000 there would be 50,000 deaths .	Argument_against	test
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	4f72efafa084443fd6a93adc60972e52	Living within 50 miles of a coal plant adds 0.03 mrem per year .	Argument_for	train
nuclear energy	http://debatepedia.idebate.org/en/index.php/Debate:_Nuclear_energy	http://web.archive.org/web/20160627081957/http://debatepedia.idebate.org:80/en/index.php/Debate:_Nuclear_energy	ce0e901c7fb7f0b1bb33874ef1650a4f	What about the mining of Uranium , and what general environmental risks might this pose ?	Argument_against	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	1e8dd15a2516c550798d58024d36d8e5	Or maybe we can play lets count posts for the last six months , and see who has been the most prolific commenter in that time period .	NoArgument	train
nuclear energy	http://thoriummsr.com/intro/pros-and-cons-list/	http://web.archive.org/web/20160702111824/http://thoriummsr.com:80/intro/pros-and-cons-list/	a7e7818a397f778431317898ac2c6ad1	We started the many frequent invasions of Britain with the Anglo Saxon invasion and followed up on that several times during the Viking ages and did it one final time with the Norman invasion .	NoArgument	train
nuclear energy	http://www.world-nuclear.org/information-library/current-and-future-generation/the-nuclear-debate.aspx	http://web.archive.org/web/20160716223743/http://www.world-nuclear.org:80/information-library/current-and-future-generation/the-nuclear-debate.aspx	ad6619d7ec4f3ca4e7f72d35397af7dc	Any reactor licensable in the West has a substantial containment structure and most also have a very robust pressure vessel and internal structures .	Argument_for	test
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	1f73062cad9c01e82cc0e059da04554f	If the rightwing is against it , we feel we have to be for it .	NoArgument	train
nuclear energy	http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	http://web.archive.org/web/20161010062057/http://atomicinsights.com/the-left-needs-to-reconsider-its-automatic-position-against-nuclear-energy/	5d1f6dbbfce396e10c7faba34b553734	Certainly it would be a huge stretch to consider this some sort of nefarious plot against the NE industry .	NoArgument	train
nuclear energy	https://en.wikipedia.org/wiki/Nuclear_power_debate	http://web.archive.org/web/20170127104548/https://en.wikipedia.org/wiki/Nuclear_power_debate	f9eb24d5888051bb3a573267bb73427b	Russia , Ukraine , and Belarus have been burdened with the continuing and substantial decontamination and health care costs of the Chernobyl disaster .	Argument_against	train
